isin,stock_x,indicator_code,indicator_name,period,value
IT0005244618,Cellularline,income_08,EBITDA,2021-12-31,13609000
IT0005244618,Cellularline,income_09,Normalized EBITDA,2021-12-31,20783000
IT0005246191,Comer Industries,balances_01,Current Liabilities,2021-12-31,344624000
IT0005246191,Comer Industries,balances_02,Total Assets,2021-12-31,1155509000
IT0005246191,Comer Industries,balances_03,Total Non Current Assets,2021-12-31,621045000
IT0005246191,Comer Industries,balances_05,Other Intangible Assets,2021-12-31,216379000
IT0005246191,Comer Industries,balances_06,Goodwill,2021-12-31,155689000
IT0005246191,Comer Industries,balances_07,Current Assets,2021-12-31,534464000
IT0005246191,Comer Industries,balances_08,Inventory,2021-12-31,225628000
IT0005246191,Comer Industries,balances_09,Accounts Receivable,2021-12-31,196155000
IT0005246191,Comer Industries,balances_10,Cash And Cash Equivalents,2021-12-31,85744000
IT0005246191,Comer Industries,balances_11,Total Capitalization,2021-12-31,523355000
IT0005246191,Comer Industries,income_01,Diluted EPS,2021-12-31,1.37
IT0005246191,Comer Industries,income_02,Basic EPS,2021-12-31,1.37
IT0005246191,Comer Industries,income_03,Total Revenue,2021-12-31,598110000
IT0005246191,Comer Industries,income_04,Cost Of Revenue,2021-12-31,379147000
IT0005246191,Comer Industries,income_05,Operating Revenue,2021-12-31,598110000
IT0005246191,Comer Industries,income_06,Net Income,2021-12-31,39429000
IT0005246191,Comer Industries,income_07,EBIT,2021-12-31,56313000
IT0005246191,Comer Industries,income_08,EBITDA,2021-12-31,77077000
IT0005246191,Comer Industries,income_09,Normalized EBITDA,2021-12-31,77216000
IT0005252728,Brembo,balances_01,Current Liabilities,2021-12-31,1056332000
IT0005252728,Brembo,balances_02,Total Assets,2021-12-31,3683289000
IT0005252728,Brembo,balances_03,Total Non Current Assets,2021-12-31,2032271000
IT0005252728,Brembo,balances_04,Investmentin Financial Assets,2021-12-31,1969000
IT0005252728,Brembo,balances_05,Other Intangible Assets,2021-12-31,189883000
IT0005252728,Brembo,balances_06,Goodwill,2021-12-31,107436000
IT0005252728,Brembo,balances_07,Current Assets,2021-12-31,1651018000
IT0005252728,Brembo,balances_08,Inventory,2021-12-31,482924000
IT0005252728,Brembo,balances_09,Accounts Receivable,2021-12-31,468222000
IT0005252728,Brembo,balances_10,Cash And Cash Equivalents,2021-12-31,557463000
IT0005252728,Brembo,balances_11,Total Capitalization,2021-12-31,2281895000
IT0005252728,Brembo,income_01,Diluted EPS,2021-12-31,0.67
IT0005252728,Brembo,income_02,Basic EPS,2021-12-31,0.67
IT0005252728,Brembo,income_03,Total Revenue,2021-12-31,2777556000
IT0005252728,Brembo,income_04,Cost Of Revenue,2021-12-31,1287141000
IT0005252728,Brembo,income_05,Operating Revenue,2021-12-31,2777556000
IT0005252728,Brembo,income_06,Net Income,2021-12-31,215537000
IT0005252728,Brembo,income_07,EBIT,2021-12-31,300036000
IT0005252728,Brembo,income_08,EBITDA,2021-12-31,512670000
IT0005252728,Brembo,income_09,Normalized EBITDA,2021-12-31,512457000
IT0005262149,Sit,balances_01,Current Liabilities,2021-12-31,140688000
IT0005262149,Sit,balances_02,Total Assets,2021-12-31,450036000
IT0005262149,Sit,balances_03,Total Non Current Assets,2021-12-31,257957000
IT0005262149,Sit,balances_04,Investmentin Financial Assets,2021-12-31,
IT0005262149,Sit,balances_05,Other Intangible Assets,2021-12-31,61611000
IT0005262149,Sit,balances_06,Goodwill,2021-12-31,87946000
IT0005262149,Sit,balances_07,Current Assets,2021-12-31,192079000
IT0005262149,Sit,balances_08,Inventory,2021-12-31,70087000
IT0005262149,Sit,balances_09,Accounts Receivable,2021-12-31,56052000
IT0005262149,Sit,balances_10,Cash And Cash Equivalents,2021-12-31,46667000
IT0005262149,Sit,balances_11,Total Capitalization,2021-12-31,267654000
IT0005262149,Sit,income_01,Diluted EPS,2021-12-31,0.336
IT0005262149,Sit,income_02,Basic EPS,2021-12-31,0.336
IT0005262149,Sit,income_03,Total Revenue,2021-12-31,380521000
IT0005262149,Sit,income_04,Cost Of Revenue,2021-12-31,199399000
IT0005262149,Sit,income_05,Operating Revenue,2021-12-31,380521000
IT0005262149,Sit,income_06,Net Income,2021-12-31,8243000
IT0005262149,Sit,income_07,EBIT,2021-12-31,16569000
IT0005262149,Sit,income_08,EBITDA,2021-12-31,43454000
IT0005262149,Sit,income_09,Normalized EBITDA,2021-12-31,53235000
IT0005274094,Pharmanutra,balances_01,Current Liabilities,2021-12-31,16748000
IT0005274094,Pharmanutra,balances_02,Total Assets,2021-12-31,71356000
IT0005274094,Pharmanutra,balances_03,Total Non Current Assets,2021-12-31,15837000
IT0005274094,Pharmanutra,balances_04,Investmentin Financial Assets,2021-12-31,
IT0005274094,Pharmanutra,balances_05,Other Intangible Assets,2021-12-31,2750000
IT0005274094,Pharmanutra,balances_06,Goodwill,2021-12-31,2750000
IT0005274094,Pharmanutra,balances_07,Current Assets,2021-12-31,55519000
IT0005274094,Pharmanutra,balances_08,Inventory,2021-12-31,2865000
IT0005274094,Pharmanutra,balances_09,Accounts Receivable,2021-12-31,14287000
IT0005274094,Pharmanutra,balances_10,Cash And Cash Equivalents,2021-12-31,29409000
IT0005274094,Pharmanutra,balances_11,Total Capitalization,2021-12-31,50082000
IT0005274094,Pharmanutra,income_01,Diluted EPS,2021-12-31,1.42
IT0005274094,Pharmanutra,income_02,Basic EPS,2021-12-31,1.42
IT0005274094,Pharmanutra,income_03,Total Revenue,2021-12-31,68836000
IT0005274094,Pharmanutra,income_04,Cost Of Revenue,2021-12-31,43827000
IT0005274094,Pharmanutra,income_05,Operating Revenue,2021-12-31,68836000
IT0005274094,Pharmanutra,income_06,Net Income,2021-12-31,13771000
IT0005274094,Pharmanutra,income_07,EBIT,2021-12-31,18828000
IT0005274094,Pharmanutra,income_08,EBITDA,2021-12-31,19835000
IT0005274094,Pharmanutra,income_09,Normalized EBITDA,2021-12-31,20065000
IT0005282865,Reply,balances_01,Current Liabilities,2021-12-31,708552000
IT0005282865,Reply,balances_02,Total Assets,2021-12-31,1857597000
IT0005282865,Reply,balances_03,Total Non Current Assets,2021-12-31,873006000
IT0005282865,Reply,balances_04,Investmentin Financial Assets,2021-12-31,328000
IT0005282865,Reply,balances_05,Other Intangible Assets,2021-12-31,83386000
IT0005282865,Reply,balances_06,Goodwill,2021-12-31,445345000
IT0005282865,Reply,balances_07,Current Assets,2021-12-31,984592000
IT0005282865,Reply,balances_08,Inventory,2021-12-31,86787000
IT0005282865,Reply,balances_09,Accounts Receivable,2021-12-31,471560000
IT0005282865,Reply,balances_10,Cash And Cash Equivalents,2021-12-31,329051000
IT0005282865,Reply,balances_11,Total Capitalization,2021-12-31,836582000
IT0005282865,Reply,income_01,Diluted EPS,2021-12-31,4.03
IT0005282865,Reply,income_02,Basic EPS,2021-12-31,4.03
IT0005282865,Reply,income_03,Total Revenue,2021-12-31,1501434000
IT0005282865,Reply,income_04,Cost Of Revenue,2021-12-31,1243845000
IT0005282865,Reply,income_05,Operating Revenue,2021-12-31,1501434000
IT0005282865,Reply,income_06,Net Income,2021-12-31,150672000
IT0005282865,Reply,income_07,EBIT,2021-12-31,216646000
IT0005282865,Reply,income_08,EBITDA,2021-12-31,265037000
IT0005282865,Reply,income_09,Normalized EBITDA,2021-12-31,257385000
IT0005283111,Il Sole 24 Ore,balances_01,Current Liabilities,2021-12-31,112937000
IT0005283111,Il Sole 24 Ore,balances_02,Total Assets,2021-12-31,248112000
IT0005283111,Il Sole 24 Ore,balances_03,Total Non Current Assets,2021-12-31,131084000
IT0005283111,Il Sole 24 Ore,balances_04,Investmentin Financial Assets,2021-12-31,731000
IT0005283111,Il Sole 24 Ore,balances_05,Other Intangible Assets,2021-12-31,31868000
IT0005283111,Il Sole 24 Ore,balances_06,Goodwill,2021-12-31,20724000
IT0005283111,Il Sole 24 Ore,balances_07,Current Assets,2021-12-31,117028000
IT0005283111,Il Sole 24 Ore,balances_08,Inventory,2021-12-31,1659000
IT0005283111,Il Sole 24 Ore,balances_09,Accounts Receivable,2021-12-31,65835000
IT0005283111,Il Sole 24 Ore,balances_10,Cash And Cash Equivalents,2021-12-31,35744000
IT0005283111,Il Sole 24 Ore,balances_11,Total Capitalization,2021-12-31,56486000
IT0005283111,Il Sole 24 Ore,income_01,Diluted EPS,2021-12-31,-0.32
IT0005283111,Il Sole 24 Ore,income_02,Basic EPS,2021-12-31,-0.32
IT0005283111,Il Sole 24 Ore,income_03,Total Revenue,2021-12-31,203546000
IT0005283111,Il Sole 24 Ore,income_04,Cost Of Revenue,2021-12-31,97544000
IT0005283111,Il Sole 24 Ore,income_05,Operating Revenue,2021-12-31,203546000
IT0005283111,Il Sole 24 Ore,income_06,Net Income,2021-12-31,-21029000
IT0005283111,Il Sole 24 Ore,income_07,EBIT,2021-12-31,-14578000
IT0005283111,Il Sole 24 Ore,income_08,EBITDA,2021-12-31,3086000
IT0005283111,Il Sole 24 Ore,income_09,Normalized EBITDA,2021-12-31,13859000
IT0005312027,Equita Group,balances_01,Current Liabilities,2021-12-31,32324097
IT0005312027,Equita Group,balances_02,Total Assets,2021-12-31,315623495
IT0005312027,Equita Group,balances_03,Total Non Current Assets,2021-12-31,84946584
IT0005312027,Equita Group,balances_04,Investmentin Financial Assets,2021-12-31,49243191
IT0005312027,Equita Group,balances_05,Other Intangible Assets,2021-12-31,3068193
IT0005312027,Equita Group,balances_06,Goodwill,2021-12-31,24153008
IT0005312027,Equita Group,balances_07,Current Assets,2021-12-31,230676909
IT0005312027,Equita Group,balances_09,Accounts Receivable,2021-12-31,
IT0005312027,Equita Group,balances_10,Cash And Cash Equivalents,2021-12-31,136126012
IT0005312027,Equita Group,balances_11,Total Capitalization,2021-12-31,261908352
IT0005312027,Equita Group,income_01,Diluted EPS,2021-12-31,0.465978
IT0005312027,Equita Group,income_02,Basic EPS,2021-12-31,0.465978
IT0005312027,Equita Group,income_03,Total Revenue,2021-12-31,98746208
IT0005312027,Equita Group,income_04,Cost Of Revenue,2021-12-31,37553556
IT0005312027,Equita Group,income_05,Operating Revenue,2021-12-31,98746208
IT0005312027,Equita Group,income_06,Net Income,2021-12-31,21511592
IT0005312027,Equita Group,income_07,EBIT,2021-12-31,31959621
IT0005312027,Equita Group,income_08,EBITDA,2021-12-31,31959621
IT0005312027,Equita Group,income_09,Normalized EBITDA,2021-12-31,33618711
IT0005314635,Alkemy,balances_01,Current Liabilities,2021-12-31,38665000
IT0005314635,Alkemy,balances_02,Total Assets,2021-12-31,103818000
IT0005314635,Alkemy,balances_03,Total Non Current Assets,2021-12-31,53077000
IT0005314635,Alkemy,balances_04,Investmentin Financial Assets,2021-12-31,5000
IT0005314635,Alkemy,balances_05,Other Intangible Assets,2021-12-31,863000
IT0005314635,Alkemy,balances_06,Goodwill,2021-12-31,41249000
IT0005314635,Alkemy,balances_07,Current Assets,2021-12-31,50741000
IT0005314635,Alkemy,balances_08,Inventory,2021-12-31,
IT0005314635,Alkemy,balances_09,Accounts Receivable,2021-12-31,36040000
IT0005314635,Alkemy,balances_10,Cash And Cash Equivalents,2021-12-31,10458000
IT0005314635,Alkemy,balances_11,Total Capitalization,2021-12-31,36376000
IT0005314635,Alkemy,income_01,Diluted EPS,2021-12-31,0.78
IT0005314635,Alkemy,income_02,Basic EPS,2021-12-31,0.78
IT0005314635,Alkemy,income_03,Total Revenue,2021-12-31,95035000
IT0005314635,Alkemy,income_04,Cost Of Revenue,2021-12-31,46825000
IT0005314635,Alkemy,income_05,Operating Revenue,2021-12-31,95035000
IT0005314635,Alkemy,income_06,Net Income,2021-12-31,4263000
IT0005314635,Alkemy,income_07,EBIT,2021-12-31,6390000
IT0005314635,Alkemy,income_08,EBITDA,2021-12-31,8798000
IT0005314635,Alkemy,income_09,Normalized EBITDA,2021-12-31,9571000
IT0005322612,Igd,balances_01,Current Liabilities,2021-12-31,228665000
IT0005322612,Igd,balances_02,Total Assets,2021-12-31,2405607000
IT0005322612,Igd,balances_03,Total Non Current Assets,2021-12-31,2186428000
IT0005322612,Igd,balances_04,Investmentin Financial Assets,2021-12-31,174000
IT0005322612,Igd,balances_05,Other Intangible Assets,2021-12-31,303000
IT0005322612,Igd,balances_06,Goodwill,2021-12-31,7585000
IT0005322612,Igd,balances_07,Current Assets,2021-12-31,219179000
IT0005322612,Igd,balances_08,Inventory,2021-12-31,37332000
IT0005322612,Igd,balances_09,Accounts Receivable,2021-12-31,16206000
IT0005322612,Igd,balances_10,Cash And Cash Equivalents,2021-12-31,158080000
IT0005322612,Igd,balances_11,Total Capitalization,2021-12-31,2092123000
IT0005322612,Igd,income_01,Diluted EPS,2021-12-31,0.478
IT0005322612,Igd,income_02,Basic EPS,2021-12-31,0.478
IT0005322612,Igd,income_03,Total Revenue,2021-12-31,145535000
IT0005322612,Igd,income_04,Cost Of Revenue,2021-12-31,24032000
IT0005322612,Igd,income_05,Operating Revenue,2021-12-31,145535000
IT0005322612,Igd,income_06,Net Income,2021-12-31,52769000
IT0005322612,Igd,income_07,EBIT,2021-12-31,84290000
IT0005322612,Igd,income_08,EBITDA,2021-12-31,84834000
IT0005322612,Igd,income_09,Normalized EBITDA,2021-12-31,95344000
IT0005331019,Carel Industries,balances_01,Current Liabilities,2021-12-31,166449000
IT0005331019,Carel Industries,balances_02,Total Assets,2021-12-31,507796000
IT0005331019,Carel Industries,balances_03,Total Non Current Assets,2021-12-31,237652000
IT0005331019,Carel Industries,balances_05,Other Intangible Assets,2021-12-31,67223000
IT0005331019,Carel Industries,balances_06,Goodwill,2021-12-31,67347000
IT0005331019,Carel Industries,balances_07,Current Assets,2021-12-31,270144000
IT0005331019,Carel Industries,balances_08,Inventory,2021-12-31,80580000
IT0005331019,Carel Industries,balances_09,Accounts Receivable,2021-12-31,74454000
IT0005331019,Carel Industries,balances_10,Cash And Cash Equivalents,2021-12-31,100625000
IT0005331019,Carel Industries,balances_11,Total Capitalization,2021-12-31,223665000
IT0005331019,Carel Industries,income_01,Diluted EPS,2021-12-31,0.475792
IT0005331019,Carel Industries,income_02,Basic EPS,2021-12-31,0.475792
IT0005331019,Carel Industries,income_03,Total Revenue,2021-12-31,423068000
IT0005331019,Carel Industries,income_04,Cost Of Revenue,2021-12-31,239923000
IT0005331019,Carel Industries,income_05,Operating Revenue,2021-12-31,423068000
IT0005331019,Carel Industries,income_06,Net Income,2021-12-31,49059000
IT0005331019,Carel Industries,income_07,EBIT,2021-12-31,63012000
IT0005331019,Carel Industries,income_08,EBITDA,2021-12-31,83854000
IT0005331019,Carel Industries,income_09,Normalized EBITDA,2021-12-31,83547000
IT0005337818,Intred,balances_01,Current Liabilities,2021-12-31,40117600
IT0005337818,Intred,balances_02,Total Assets,2021-12-31,85597036
IT0005337818,Intred,balances_03,Total Non Current Assets,2021-12-31,57416545
IT0005337818,Intred,balances_04,Investmentin Financial Assets,2021-12-31,105000
IT0005337818,Intred,balances_05,Other Intangible Assets,2021-12-31,13030686
IT0005337818,Intred,balances_06,Goodwill,2021-12-31,8544178
IT0005337818,Intred,balances_07,Current Assets,2021-12-31,28180491
IT0005337818,Intred,balances_08,Inventory,2021-12-31,1188094
IT0005337818,Intred,balances_09,Accounts Receivable,2021-12-31,7753019
IT0005337818,Intred,balances_10,Cash And Cash Equivalents,2021-12-31,15328015
IT0005337818,Intred,balances_11,Total Capitalization,2021-12-31,43917946
IT0005337818,Intred,income_01,Diluted EPS,2021-12-31,0.543861
IT0005337818,Intred,income_02,Basic EPS,2021-12-31,0.543861
IT0005337818,Intred,income_03,Total Revenue,2021-12-31,41241888
IT0005337818,Intred,income_04,Cost Of Revenue,2021-12-31,6417124
IT0005337818,Intred,income_05,Operating Revenue,2021-12-31,41241888
IT0005337818,Intred,income_06,Net Income,2021-12-31,8620469
IT0005337818,Intred,income_07,EBIT,2021-12-31,12013340
IT0005337818,Intred,income_08,EBITDA,2021-12-31,17821158
IT0005337818,Intred,income_09,Normalized EBITDA,2021-12-31,18204198
IT0005337958,Piovan,balances_01,Current Liabilities,2021-12-31,167851000
IT0005337958,Piovan,balances_02,Total Assets,2021-12-31,320335000
IT0005337958,Piovan,balances_03,Total Non Current Assets,2021-12-31,85985000
IT0005337958,Piovan,balances_05,Other Intangible Assets,2021-12-31,4279000
IT0005337958,Piovan,balances_06,Goodwill,2021-12-31,21913000
IT0005337958,Piovan,balances_07,Current Assets,2021-12-31,234351000
IT0005337958,Piovan,balances_08,Inventory,2021-12-31,44540000
IT0005337958,Piovan,balances_09,Accounts Receivable,2021-12-31,55390000
IT0005337958,Piovan,balances_10,Cash And Cash Equivalents,2021-12-31,118505000
IT0005337958,Piovan,balances_11,Total Capitalization,2021-12-31,138924000
IT0005337958,Piovan,income_01,Diluted EPS,2021-12-31,0.55
IT0005337958,Piovan,income_02,Basic EPS,2021-12-31,0.56
IT0005337958,Piovan,income_03,Total Revenue,2021-12-31,285905000
IT0005337958,Piovan,income_04,Cost Of Revenue,2021-12-31,175010000
IT0005337958,Piovan,income_05,Operating Revenue,2021-12-31,285905000
IT0005337958,Piovan,income_06,Net Income,2021-12-31,28347000
IT0005337958,Piovan,income_07,EBIT,2021-12-31,35200000
IT0005337958,Piovan,income_08,EBITDA,2021-12-31,42726000
IT0005337958,Piovan,income_09,Normalized EBITDA,2021-12-31,41669000
IT0005338675,Sostravel.Com,balances_01,Current Liabilities,2021-12-31,2521919
IT0005338675,Sostravel.Com,balances_02,Total Assets,2021-12-31,6006752
IT0005338675,Sostravel.Com,balances_03,Total Non Current Assets,2021-12-31,1748512
IT0005338675,Sostravel.Com,balances_04,Investmentin Financial Assets,2021-12-31,71172
IT0005338675,Sostravel.Com,balances_05,Other Intangible Assets,2021-12-31,804465
IT0005338675,Sostravel.Com,balances_06,Goodwill,2021-12-31,0
IT0005338675,Sostravel.Com,balances_07,Current Assets,2021-12-31,4258240
IT0005338675,Sostravel.Com,balances_08,Inventory,2021-12-31,0
IT0005338675,Sostravel.Com,balances_09,Accounts Receivable,2021-12-31,12457
IT0005338675,Sostravel.Com,balances_10,Cash And Cash Equivalents,2021-12-31,3294685
IT0005338675,Sostravel.Com,balances_11,Total Capitalization,2021-12-31,3349892
IT0005338675,Sostravel.Com,income_01,Diluted EPS,2021-12-31,-0.192694
IT0005338675,Sostravel.Com,income_02,Basic EPS,2021-12-31,-0.192694
IT0005338675,Sostravel.Com,income_03,Total Revenue,2021-12-31,702552
IT0005338675,Sostravel.Com,income_04,Cost Of Revenue,2021-12-31,1109931
IT0005338675,Sostravel.Com,income_05,Operating Revenue,2021-12-31,702552
IT0005338675,Sostravel.Com,income_06,Net Income,2021-12-31,-1383206
IT0005338675,Sostravel.Com,income_07,EBIT,2021-12-31,-1181871
IT0005338675,Sostravel.Com,income_08,EBITDA,2021-12-31,-403901
IT0005338675,Sostravel.Com,income_09,Normalized EBITDA,2021-12-31,-211824
IT0005339160,Plc,balances_01,Current Liabilities,2021-12-31,37392000
IT0005339160,Plc,balances_02,Total Assets,2021-12-31,78677000
IT0005339160,Plc,balances_03,Total Non Current Assets,2021-12-31,23164000
IT0005339160,Plc,balances_04,Investmentin Financial Assets,2021-12-31,12000
IT0005339160,Plc,balances_05,Other Intangible Assets,2021-12-31,4340000
IT0005339160,Plc,balances_06,Goodwill,2021-12-31,8190000
IT0005339160,Plc,balances_07,Current Assets,2021-12-31,55514000
IT0005339160,Plc,balances_08,Inventory,2021-12-31,4508000
IT0005339160,Plc,balances_09,Accounts Receivable,2021-12-31,20264000
IT0005339160,Plc,balances_10,Cash And Cash Equivalents,2021-12-31,10729000
IT0005339160,Plc,balances_11,Total Capitalization,2021-12-31,28379000
IT0005339160,Plc,income_01,Diluted EPS,2021-12-31,0.11
IT0005339160,Plc,income_02,Basic EPS,2021-12-31,0.11
IT0005339160,Plc,income_03,Total Revenue,2021-12-31,62323000
IT0005339160,Plc,income_04,Cost Of Revenue,2021-12-31,42029000
IT0005339160,Plc,income_05,Operating Revenue,2021-12-31,62323000
IT0005339160,Plc,income_06,Net Income,2021-12-31,2970000
IT0005339160,Plc,income_07,EBIT,2021-12-31,7459000
IT0005339160,Plc,income_08,EBITDA,2021-12-31,10255000
IT0005339160,Plc,income_09,Normalized EBITDA,2021-12-31,6562000
IT0005359192,Illimity Bank,balances_02,Total Assets,2021-12-31,4660590000
IT0005359192,Illimity Bank,balances_04,Investmentin Financial Assets,2021-12-31,628243000
IT0005359192,Illimity Bank,balances_05,Other Intangible Assets,2021-12-31,48992000
IT0005359192,Illimity Bank,balances_06,Goodwill,2021-12-31,36257000
IT0005359192,Illimity Bank,balances_10,Cash And Cash Equivalents,2021-12-31,507779000
IT0005359192,Illimity Bank,balances_11,Total Capitalization,2021-12-31,1280264000
IT0005359192,Illimity Bank,income_01,Diluted EPS,2021-12-31,0.87
IT0005359192,Illimity Bank,income_02,Basic EPS,2021-12-31,0.88
IT0005359192,Illimity Bank,income_03,Total Revenue,2021-12-31,215370000
IT0005359192,Illimity Bank,income_05,Operating Revenue,2021-12-31,215370000
IT0005359192,Illimity Bank,income_06,Net Income,2021-12-31,65591000
IT0005366601,Antares Vision,balances_01,Current Liabilities,2021-12-31,70566363
IT0005366601,Antares Vision,balances_02,Total Assets,2021-12-31,507605272
IT0005366601,Antares Vision,balances_03,Total Non Current Assets,2021-12-31,278428596
IT0005366601,Antares Vision,balances_04,Investmentin Financial Assets,2021-12-31,394255
IT0005366601,Antares Vision,balances_05,Other Intangible Assets,2021-12-31,83489468
IT0005366601,Antares Vision,balances_06,Goodwill,2021-12-31,145859266
IT0005366601,Antares Vision,balances_07,Current Assets,2021-12-31,229176675
IT0005366601,Antares Vision,balances_08,Inventory,2021-12-31,37575243
IT0005366601,Antares Vision,balances_09,Accounts Receivable,2021-12-31,61785590
IT0005366601,Antares Vision,balances_10,Cash And Cash Equivalents,2021-12-31,78332432
IT0005366601,Antares Vision,balances_11,Total Capitalization,2021-12-31,392992201
IT0005366601,Antares Vision,income_01,Diluted EPS,2021-12-31,0.19
IT0005366601,Antares Vision,income_02,Basic EPS,2021-12-31,0.19
IT0005366601,Antares Vision,income_03,Total Revenue,2021-12-31,178957767
IT0005366601,Antares Vision,income_04,Cost Of Revenue,2021-12-31,84527835
IT0005366601,Antares Vision,income_05,Operating Revenue,2021-12-31,178957767
IT0005366601,Antares Vision,income_06,Net Income,2021-12-31,12395990
IT0005366601,Antares Vision,income_07,EBIT,2021-12-31,20493663
IT0005366601,Antares Vision,income_08,EBITDA,2021-12-31,33359327
IT0005366601,Antares Vision,income_09,Normalized EBITDA,2021-12-31,35998113
IT0005378325,Trawell Co,balances_01,Current Liabilities,2021-12-31,8296419
IT0005378325,Trawell Co,balances_02,Total Assets,2021-12-31,36349206
IT0005378325,Trawell Co,balances_03,Total Non Current Assets,2021-12-31,23406017
IT0005378325,Trawell Co,balances_04,Investmentin Financial Assets,2021-12-31,2263131
IT0005378325,Trawell Co,balances_05,Other Intangible Assets,2021-12-31,927378
IT0005378325,Trawell Co,balances_06,Goodwill,2021-12-31,16118767
IT0005378325,Trawell Co,balances_07,Current Assets,2021-12-31,12943189
IT0005378325,Trawell Co,balances_08,Inventory,2021-12-31,991909
IT0005378325,Trawell Co,balances_09,Accounts Receivable,2021-12-31,2166327
IT0005378325,Trawell Co,balances_10,Cash And Cash Equivalents,2021-12-31,5072621
IT0005378325,Trawell Co,balances_11,Total Capitalization,2021-12-31,21098741
IT0005378325,Trawell Co,income_01,Diluted EPS,2021-12-31,-0.23
IT0005378325,Trawell Co,income_02,Basic EPS,2021-12-31,-0.23
IT0005378325,Trawell Co,income_03,Total Revenue,2021-12-31,20256146
IT0005378325,Trawell Co,income_04,Cost Of Revenue,2021-12-31,18340724
IT0005378325,Trawell Co,income_05,Operating Revenue,2021-12-31,20256146
IT0005378325,Trawell Co,income_06,Net Income,2021-12-31,-627712
IT0005378325,Trawell Co,income_07,EBIT,2021-12-31,1617143
IT0005378325,Trawell Co,income_08,EBITDA,2021-12-31,2414286
IT0005378325,Trawell Co,income_09,Normalized EBITDA,2021-12-31,2414286
IT0005385213,Newlat Food,balances_01,Current Liabilities,2021-12-31,336643000
IT0005385213,Newlat Food,balances_02,Total Assets,2021-12-31,834900000
IT0005385213,Newlat Food,balances_03,Total Non Current Assets,2021-12-31,304326000
IT0005385213,Newlat Food,balances_04,Investmentin Financial Assets,2021-12-31,1532000
IT0005385213,Newlat Food,balances_05,Other Intangible Assets,2021-12-31,84125000
IT0005385213,Newlat Food,balances_06,Goodwill,2021-12-31,13701000
IT0005385213,Newlat Food,balances_07,Current Assets,2021-12-31,530574000
IT0005385213,Newlat Food,balances_08,Inventory,2021-12-31,63855000
IT0005385213,Newlat Food,balances_09,Accounts Receivable,2021-12-31,67184000
IT0005385213,Newlat Food,balances_10,Cash And Cash Equivalents,2021-12-31,384888000
IT0005385213,Newlat Food,balances_11,Total Capitalization,2021-12-31,130038000
IT0005385213,Newlat Food,income_01,Diluted EPS,2021-12-31,0.12
IT0005385213,Newlat Food,income_02,Basic EPS,2021-12-31,0.12
IT0005385213,Newlat Food,income_03,Total Revenue,2021-12-31,555864000
IT0005385213,Newlat Food,income_04,Cost Of Revenue,2021-12-31,440414000
IT0005385213,Newlat Food,income_05,Operating Revenue,2021-12-31,555864000
IT0005385213,Newlat Food,income_06,Net Income,2021-12-31,5134000
IT0005385213,Newlat Food,income_07,EBIT,2021-12-31,16903000
IT0005385213,Newlat Food,income_08,EBITDA,2021-12-31,47746000
IT0005385213,Newlat Food,income_09,Normalized EBITDA,2021-12-31,48947000
IT0005388266,Salcef Group,balances_01,Current Liabilities,2021-12-31,225030031
IT0005388266,Salcef Group,balances_02,Total Assets,2021-12-31,744374447
IT0005388266,Salcef Group,balances_03,Total Non Current Assets,2021-12-31,228207471
IT0005388266,Salcef Group,balances_05,Other Intangible Assets,2021-12-31,7583000
IT0005388266,Salcef Group,balances_06,Goodwill,2021-12-31,41795326
IT0005388266,Salcef Group,balances_07,Current Assets,2021-12-31,516166343
IT0005388266,Salcef Group,balances_08,Inventory,2021-12-31,20664592
IT0005388266,Salcef Group,balances_09,Accounts Receivable,2021-12-31,89109000
IT0005388266,Salcef Group,balances_10,Cash And Cash Equivalents,2021-12-31,166175877
IT0005388266,Salcef Group,balances_11,Total Capitalization,2021-12-31,496757036
IT0005388266,Salcef Group,income_01,Diluted EPS,2021-12-31,0.68
IT0005388266,Salcef Group,income_02,Basic EPS,2021-12-31,0.76
IT0005388266,Salcef Group,income_03,Total Revenue,2021-12-31,434552360
IT0005388266,Salcef Group,income_04,Cost Of Revenue,2021-12-31,239265462
IT0005388266,Salcef Group,income_05,Operating Revenue,2021-12-31,434552360
IT0005388266,Salcef Group,income_06,Net Income,2021-12-31,39070532
IT0005388266,Salcef Group,income_07,EBIT,2021-12-31,61957022
IT0005388266,Salcef Group,income_08,EBITDA,2021-12-31,89320126
IT0005388266,Salcef Group,income_09,Normalized EBITDA,2021-12-31,96638126
IT0005394413,Doxee,balances_01,Current Liabilities,2021-12-31,12329179
IT0005394413,Doxee,balances_02,Total Assets,2021-12-31,31167754
IT0005394413,Doxee,balances_03,Total Non Current Assets,2021-12-31,13008953
IT0005394413,Doxee,balances_04,Investmentin Financial Assets,2021-12-31,3827
IT0005394413,Doxee,balances_05,Other Intangible Assets,2021-12-31,7132159
IT0005394413,Doxee,balances_06,Goodwill,2021-12-31,0
IT0005394413,Doxee,balances_07,Current Assets,2021-12-31,18158801
IT0005394413,Doxee,balances_09,Accounts Receivable,2021-12-31,9830359
IT0005394413,Doxee,balances_10,Cash And Cash Equivalents,2021-12-31,5847799
IT0005394413,Doxee,balances_11,Total Capitalization,2021-12-31,14802964
IT0005394413,Doxee,income_01,Diluted EPS,2021-12-31,0.22734
